"Hamilton 2002, UCI-1"	
-19.8585582	-9.634848018
-18.7155582	-7.873352259
-17.5725582	-6.085167169
-16.4719	-4.510496718
-15.4770582	-2.708966964
-14.4822418	-1.174330506
-13.4535418	-0.088964432
-12.4375418	0.96526409
-11.4511582	2.384246786
-10.4436418	3.825470589
-9.525	5.280039057
-8.382	6.74795219
-7.1628	8.371553079
-6.1468	9.674882013
-5.1308	11.12055404
-4.0894	12.47726163
-3.0734	13.82062456
-1.9812	15.20402148
-1.016	16.46731642
0.0508	17.71726669
1.0922	18.93607942
2.1378418	20.09706526
3.1496	21.28474043
4.2333418	22.38345117
5.2535582	23.50440301
6.3119	24.55863154
7.3575418	25.59061895
8.3947	26.61815814
9.3810582	27.49890602
10.3843582	28.48641122
11.4046	29.46501998
12.319	30.40359474
13.335	31.31103195
14.3552418	32.12950473
15.3500582	32.9880115
16.3322	33.92658626
17.3228	34.83402347
18.2837582	35.61246225
19.3294	36.55103701
20.193	37.44512956
21.1328	38.23246478
22.0726	39.19328065
22.9616	40.08737319
23.9268	41.17273927
24.7904	42.20027846
25.7048	43.21002477
26.5895582	44.37545883
27.4743418	45.58537511
28.3591	46.85756649
29.2311582	48.07637921
30.1159418	49.3708117
30.988	50.71862285
31.8643	52.03529645
32.7152	53.24521273
33.5788	54.51740411
34.4678	55.7895955
35.306	57.07957976
36.0934	58.20942805
36.957	59.27700124
37.7952	60.32678154
36.8596418	59.24141547
36.83	55.70063106
36.5506	52.2710522
35.9664	49.30408838
35.2044	46.47057121
34.4424	43.8550169
33.6804	41.40404679
32.9946	39.07762689
32.2326	36.72451765
31.5976	34.54488906
30.9372	32.50315534
30.2006	30.53259317
29.5698418	28.57982388
28.8798	26.75605301
28.2448	24.91448927
27.559	23.2953366
26.9494	21.78738947
26.2636	20.22606368
25.6624582	18.74035766
25.0571	17.4103394
24.4305582	16.21821601
23.8209582	14.87040486
23.1817418	13.70941902
22.5806	12.5528814
21.971	11.42748133
21.3698582	10.33766703
20.7475582	9.278990289
20.1422	8.309277977
19.5326	7.441874762
18.9357	6.507748223
18.3430418	5.546932354
17.7546	4.528289604
17.1661582	3.749850821
16.6116	2.749000958
15.9766	1.997251505
15.4432	1.147641177
14.859	0.373650616
14.4102582	-0.253548632
13.8557	-0.756197675
13.3858	-1.574670452
12.8016	-2.31307524
12.2682	-2.980308482
11.6078	-3.740954378
11.1252	-4.506048496
10.5918	-5.297831943
9.9822	-6.098511834
9.4234	-6.868054174
8.8138	-7.553080302
8.1788	-8.31817442
7.5438	-9.190025857
6.9596	-9.928430645
6.3754	-10.58231922
5.8674	-11.2984829
5.3086	-12.10361101
4.7244	-12.87760158
4.1656	-13.50924904
3.6322	-14.19427517
3.0734	-14.8793013
2.5146	-15.5776721
1.9812	-16.23156067
1.2954	-17.13010144
0.7874	-17.77509357
0.2032	-18.45122326
-0.3683	-19.09621539
-0.9101582	-19.74565575
-1.4605	-20.34171745
-2.0066	-20.86215937
-2.5146	-21.48935862
-3.0988	-22.17883297
-3.5814	-22.81048044
-4.0894	-23.37540459
-4.6228	-23.93588051
-5.207	-24.51859754
-5.6642	-25.1280039
-6.1722	-25.63954939
-6.7056	-26.14219843
-7.2093582	-26.64039925
-7.6962	-27.14304829
-8.2804	-27.70797244
-8.7376	-28.28624125
-9.2456	-28.76220096
-9.779	-29.25150534
-10.2616	-29.73191327
-10.7188	-30.13225322
-11.2268	-30.76834891
-11.811	-31.20872285
-12.2936	-31.64909679
-12.7762	-32.02274741
-13.2588	-32.44532846
-13.7668	-32.89015062
-14.2494	-33.379455
-14.7066	-33.91324159
-15.1892	-34.33137442
-15.6972	-34.74061081
-16.1544	-35.13650254
-16.637	-35.50125671
-17.0942	-36.06173263
-17.5768	-36.47986546
-18.034	-36.86686075
-18.5166	-37.24051136
-19.0246	-37.59192087
-19.431	-38.07677702
-19.8882	-38.53939207
-20.3454	-39.00645534
-20.7772	-39.47351861
-21.2598	-39.86051389
-21.717	-40.29643961
-22.1488	-40.67898667
-22.6314	-41.11046417
-23.0378	-41.70207764
-23.5204	-42.16914091
-23.9522	-42.60951485
-24.384	-43.08547456
-24.8158	-43.50360739
-25.2222	-43.93953311
-25.654	-44.49111259
-26.0858	-44.9448312
-26.5091418	-45.47861779
-26.9494	-46.07467949
-27.3854418	-46.68853407
-27.8087582	-47.25345822
-28.2956	-47.75610726
-28.6766	-48.35661718
-29.1338	-48.854818
-29.4894	-49.39750103
-29.8958	-49.9668734
-30.2768	-50.58072798
-30.6832	-51.11006636
-31.0896	-51.73281738
-31.4409582	-52.29329331
-31.8262	-52.79594235
-32.2072	-53.34752183
-32.5628	-53.96137641
-32.9184	-54.49516301
-33.2994	-55.02450138
-33.655	-55.62945952
-33.9852	-56.141005
-34.3916	-56.65699871
-34.7472	-57.22637108
-35.1536	-57.67119324
-35.5092	-58.20497983
-35.9664	-58.76545576
-36.322	-59.13910637
-36.6014	-59.62396253
-37.0078	-60.02875069
-37.338	-60.43798708
-36.6945418	-60.79829303
-36.2754418	-58.68538777
-35.7589582	-53.34752183
-35.1536	-48.53454604
-33.909	-44.11301376
-32.7406	-40.08737319
-31.623	-36.36865992
-30.4546	-32.8234273
-29.3116	-29.4294342
-28.194	-26.40909173
-27.0848582	-23.51329946
-25.9672582	-20.87105582
-24.8708418	-18.49570548
-23.7574582	-16.27159467
-22.6822	-14.07417319
-21.6111582	-12.10361101
-20.5359	-10.12860062
-19.4437	-8.353760193
-18.3472582	-6.716814639
-17.2847	-4.98645643
-16.2771582	-3.238305336
-15.2781	-1.7081171
-14.2578582	-0.315823735
-13.1953	0.524890151
-12.1835418	1.877149522
-11.2522	3.340614433
-10.2108	4.76404535
-9.0932	6.227510261
-8.1026	7.539735637
-6.9596	8.883098565
-5.969	10.2887366
-4.9276	11.70771929
-3.8354	13.0688751
-2.9464	14.42113448
-1.5748	15.96466738
-0.5588	17.21461765
0.508	18.4601197
1.5748	19.6522431
2.4638	20.50185342
2.5146	20.36840678
2.1505418	19.16738694
2.1759418	19.03394029
2.0404582	18.11760664
1.9304	18.04198687
1.5536418	17.25909987
1.2911582	16.43173065
1.0922	15.82232428
0.4826	14.34996293
0.4572	14.36775582
0.4572	14.33661827
0.1778	13.77169412
0.1778	13.73610835
0.127	13.71386724
0.1778	13.72276368
0.1524	13.71386724
0.127	13.70052257
0.1524	13.72276368
0.1016	13.67383324
0.127	13.65159214
0.127	13.66938502
0.1016	13.66938502
0.1524	13.68717791
0.1016	13.68272969
0.127	13.69607435
0.1016	13.62045459
0.127	13.63379925
0.127	13.63824747
0.1016	13.65159214
0.127	13.61155814
0.1016	13.58486881
0.1016	13.5626277
0.127	13.57597237
0.127	13.63824747
0.127	13.64714391
0.127	13.58931703
0.1016	13.69607435
0.127	13.5626277
0.127	13.63379925
0.127	13.55817948
0.127	13.58486881
0.1016	13.59821348
0.1016	13.66938502
0.127	13.55817948
0.1016	13.54928304
0.0762	13.62045459
0.1016	13.54928304
0.1016	13.59821348
0.1016	13.60710992
0.0762	13.62490281
0.0762	13.59821348
0.1016	13.53593837
0.1016	13.5626277
0.1016	13.62490281
0.1016	13.50924904
0.0762	13.54483482
0.0762	13.52704193
0.0762	13.63379925
0.0762	13.58486881
0.0762	13.50924904
0.0762	13.62045459
0.0762	13.48255972
0.0762	13.52704193
0.0762	13.60710992
0.0762	13.5003526
0.0804418	13.54483482
0.0804418	13.52259371
0.0762	13.54928304
0.0762	13.58486881
0.0762	13.5626277
0.0762	13.57597237
0.0762	13.58486881
0.0804418	13.48255972
0.0762	13.46031861
0.0762	13.52704193
0.0804418	13.48700794
0.0762	13.50924904
0.0762	13.47366327
0.0762	13.48700794
0.0762	13.53593837
0.0762	13.50924904
0.0762	13.52259371
0.0762	13.5003526
0.0762	13.52704193
0.0677418	13.46921505
0.0592582	13.49590438
0.0762	13.54928304
0.0592582	13.46921505
0.0677418	13.50924904
0.0762	13.4380775
0.0762	13.5003526
0.0762	13.52259371
0.0508	13.44697394
0.0762	13.46031861
0.0508	13.46031861
0.0508	13.52704193
0.0762	13.42028461
0.0508	13.43362928
0.0762	13.4380775
0.0508	13.50924904
0.0508	13.43362928
0.0508	13.46031861
0.0508	13.45142216
0.0508	13.54928304
0.0762	13.48255972
0.0762	13.51369727
0.0508	13.45142216
0.0508	13.52704193
0.0508	13.42473283
0.0762	13.44697394
0.0762	13.5626277
0.0762	13.46031861
0.0508	13.54483482
0.0508	13.51369727
0.0508	13.52259371
0.0508	13.46031861
0.0508	13.54483482
0.0254	13.53593837
0.0381	13.51369727
0.0296418	13.5003526
0.0296418	13.42028461
0.0508	13.4380775
0.0254	13.49590438
0.0508	13.50924904
0.0254	13.4380775
0.0254	13.38914706
1.4224	15.48870766
2.0616418	18.27329439
2.7686	20.5374392
3.9116	22.13435076
5.0546	23.36650814
6.0452	24.52749399
7.0358	25.54168851
8.1534	26.48915972
9.2964	27.41883803
10.1854	28.41523968
11.2225582	29.4071931
12.2555	30.2923892
13.2588	31.19537819
14.2748	32.14284939
15.3162	32.92128817
16.3322	33.88655226
17.2974	34.74505903
18.3388	35.51015315
19.3802	36.35086704
20.193	37.21382203
21.209	38.19687901
22.1234	39.02424823
23.0124	39.79379057
23.9776	40.8079851
24.8412	41.73321519
25.7302	42.68513462
26.6276582	43.75270781
27.5082	45.00265808
28.3887418	46.21257436
29.2650418	47.36021553
30.1371	48.57902826
31.0091582	49.9045983
31.8685418	51.19013435
32.7279	52.42229173
33.6042	53.66779378
34.4424	54.92219228
35.306	56.20328011
36.0934	57.2930944
36.9824	58.43183913
38.0746	59.86416649
38.9636	60.67819105
39.751	61.55449071
40.6146	62.24841328
41.4401	62.86671608
42.2698418	63.40050268
43.1376582	64.00546082
43.9716418	64.50366164
44.7971418	64.90844981
45.5972418	65.50006328
46.4566	65.94043722
47.2905582	66.44308626
48.0822	66.91459775
48.9712	67.39055747
49.7586	67.68858832
50.5714	68.0978247
51.3842	68.47592354
52.2351	68.85402238
53.0352	69.24101766
53.7633418	69.55239317
54.2417	69.970526
55.4482	70.31303907
54.4322	68.53819864
54.3221418	64.96182847
54.102	60.84722347
53.3654	57.90250076
52.5526	55.14905158
51.8414	52.57353127
51.1048	49.99801095
50.3682	47.65824638
49.657	45.44303202
48.9712	43.12550856
48.2981	40.95477641
47.6123	38.83742292
46.9138	36.88020541
46.2788	34.94078079
45.6184	32.8857024
44.9326	30.97741533
44.2468	29.0379907
43.5864	27.28983961
42.9768	25.62620472
42.3460418	24.00705206
41.7237418	22.23665985
41.1268418	20.67533407
40.5003	19.22521382
39.8483582	17.79288646
39.3192	16.30718044
38.5614418	14.89264597
37.9518418	13.24680397
37.3253	11.9968537
36.6733582	10.76024809
36.0553	9.594814024
35.4668582	8.527240836
34.8953582	7.468564092
34.2984582	6.409887347
33.7269582	5.538035911
33.1639418	4.657288031
32.6136	3.785436594
32.0378582	2.989204925
31.4706	2.219662586
30.9245	1.454568468
30.3911	0.725060123
29.8534582	0.02668933
29.3031418	-0.600509918
28.7739582	-1.249950274
28.2490418	-1.952769289
27.7325582	-2.611106088
27.2034	-3.238305336
26.6954	-3.847711697
26.1366	-4.439325172
25.6286	-5.128799522
25.0952	-5.818273872
24.4602	-6.441024899
23.9776	-7.077120589
23.3934	-7.664285843
22.8092	-8.384897744
22.3012	-8.92313256
21.7424	-9.510297813
21.2598	-10.15528995
20.7264	-10.6801801
20.1718418	-11.1739327
19.558	-11.81447661
19.1516	-12.42388297
18.5928	-12.97546245
17.907	-13.78059056
17.272	-14.34996293
16.764	-14.96381751
16.129	-15.51984521
15.621	-16.09811402
15.0368	-16.70752039
14.5542	-17.28134097
13.9954	-17.75730069
13.3858	-18.2955355
12.827	-18.81152921
12.319	-19.41203913
11.7602	-19.9413775
11.303	-20.38619966
10.7696	-20.90219337
10.2362	-21.39594597
9.7536	-21.94752545
9.2202	-22.45017449
8.7122	-22.83272155
8.1364582	-23.30868126
7.5692	-23.76684809
7.0358	-24.20277381
6.5278	-24.76324973
6.0198	-25.18583078
5.4864	-25.59061895
5.0038	-25.94647668
4.4958	-26.39129884
3.9624	-26.88949966
3.4544	-27.24090917
2.921	-27.63680089
2.4553418	-28.01045151
1.9558	-28.33072347
1.4478	-28.73995985
1.016	-29.22926423
0.508	-29.58957018
-0.0254	-29.93208325
-0.508	-30.2301141
-1.1176	-30.67493626
-1.5748	-31.01744932
-2.0828	-31.36441061
-2.54	-31.773647
-3.048	-32.13395295
-3.5052	-32.52094823
-3.937	-32.85456485
-4.4196	-33.13925103
-4.9276	-33.41948899
-5.3848	-33.73086451
-5.842	-34.09117046
-6.2738	-34.41589064
-6.731	-34.75395548
-7.1882	-35.09202032
-7.62	-35.4167405
-8.128	-35.64804802
-8.5344	-35.92828598
-9.017	-36.29748838
-9.4699582	-36.50655479
-9.9314	-36.81793031
-10.3886	-37.13820226
-10.8204	-37.47626711
-11.2522	-37.76984973
-11.7602	-38.04563947
-12.319	-38.35701499
-12.7254	-38.63725295
-13.208	-38.88635336
-13.6398	-39.24221109
-14.097	-39.57137949
-14.5288	-39.83382456
-14.986	-40.09182142
-15.4432	-40.32757716
-15.8242	-40.61226334
-16.2814	-40.90139775
-16.7386	-41.25725548
-17.145	-41.51525233
-17.6022	-41.73321519
-18.0086	-41.98676382
-18.5166	-42.25365712
-18.9484	-42.61841129
-19.304	-42.92533858
-19.7612	-43.26785165
-20.2184	-43.49471095
-20.574	-43.76605247
-21.0566	-43.97067066
-21.4884	-44.25980507
-21.9202	-44.5756288
-22.3266	-44.9448312
-22.7584	-45.29179248
-23.1648	-45.62540911
-23.6474	-45.89675062
-24.0284	-46.19478147
-24.4348	-46.47057121
-24.8412	-46.7552574
-25.273	-47.03549536
-25.654	-47.4358353
-26.0604	-47.78724481
-26.4668	-48.17868831
-26.8732	-48.53899426
-27.305	-48.87261088
-27.7622	-49.12171129
-28.1686	-49.49981013
-28.575	-49.90015008
-29.0322	-50.33162757
-29.337	-50.68303708
-29.7688	-51.07892881
-30.2006	-51.44368298
-30.6324	-51.74616205
-31.0642	-52.11091622
-31.4452	-52.42229173
-31.8262	-52.87156212
-32.2326	-53.3208325
-32.639	-53.65444912
-32.9946	-54.00141041
-33.3502	-54.41064679
-33.7566	-54.81098674
-34.1122	-55.17574091
-34.544	-55.51825398
-34.9758	-55.82518127
-35.3314	-56.12321212
-35.814	-56.40345008
-36.2458	-56.59027539
-36.5506	-56.963926
-36.9062	-57.28419796
-37.3126	-57.59112525
-37.7444	-57.82243277
-38.0746	-58.08487785
-38.6334	-58.24946205
-38.8874	-58.49856246
-39.3192	-58.7343182
-39.624	-59.0412455
-40.0558	-59.3303799
-40.4114	-59.5972732
-40.8178	-59.80633961
-41.2496	-60.03764714
-41.5798	-60.20223134
-42.0116	-60.47802108
-42.418	-60.72267327
-42.7736	-60.98067012
-43.2308	-61.19863298
-43.5356	-61.39435473
-43.9335418	-61.54114604
-44.3357	-61.71907491
-44.6786	-61.90590022
-45.0088	-62.13275952
-45.4914	-62.37296349
-45.7962	-62.55978879
-46.228	-62.83557853
-46.736	-62.92899119
-47.0916	-63.1380576
-47.498	-63.28040069
-47.8536	-63.38715801
-48.2346	-63.5695351
-48.5902	-63.7341193
-48.9712	-63.87646239
-49.3733582	-63.95653038
-49.7586	-64.14780391
-50.1142	-64.29459522
-50.5714	-64.44138654
-50.8762	-64.55259208
-51.2826	-64.6815905
-51.6382	-64.77945138
-51.9938	-64.9885178
-52.3494	-65.07303401
-52.6796	-65.26875576
-53.0098	-65.46892573
-53.3908	-65.53120083
-53.7718	-65.65575104
-54.0512	-65.86481745
-54.483	-65.98047122
-54.7624	-66.2028823
-55.1688	-66.31408784
-55.5498	-66.44753448
-55.9054	-66.54984358
-56.1848	-66.75001355
-56.6166	-66.92794242
-55.2958	-65.59792416
-54.8047418	-60.8739128
-54.3814	-55.89635281
-53.086	-51.47037231
-51.8668	-47.31573332
-50.7238	-43.43688407
-49.4792	-39.80713523
-48.3108	-36.32862593
-47.1678	-32.94352928
-46.0756	-29.87425637
-44.9622418	-26.99180876
-43.8404	-24.21167025
-42.7355	-21.61390883
-41.6433	-19.2207656
-40.5553418	-16.98331013
-39.4800582	-14.99050684
-38.3794	-13.05997866
-37.2999	-11.24065602
-36.2161582	-9.425781602
-35.1663	-7.762146718
-34.1291418	-6.183028045
-33.0877418	-4.808527566
-32.0590418	-3.33171799
-31.0303418	-1.952769289
-30.0143418	-0.649440356
-28.9941	0.515993707
-27.9865582	1.685875992
-26.9875	2.824620726
-25.9545582	3.981158345
-24.8962418	5.159937073
-23.8167418	6.369853353
-22.86	7.610907183
-21.7424	8.700721479
-20.574	9.763846445
-19.5834	10.92038406
-18.542	12.06357702
-17.5006	13.24680397
-16.4338	14.21206806
-15.3416	15.30633058
-14.2494	16.38280021
-13.2461	17.29913386
-12.1623582	18.18877818
-11.1252	19.16738694
-10.0203	20.09261703
-8.9746582	21.14684556
-7.9248	22.05428277
-6.858	22.89944487
-5.8123582	23.66898721
-4.7709582	24.47411533
-3.7761418	25.21696834
-2.7559	25.97316601
-1.7653	26.76494946
-0.7366	27.48111314
0.3471418	28.20172504
1.4224	28.84671717
2.4976582	29.52284686
3.5009582	30.43918051
4.7244	31.00410466
5.7658	31.6713379
6.7056	32.24960671
7.7724	32.85456485
8.8138	33.49955698
9.8806	34.05113646
10.7611418	34.58937128
11.7813582	35.11426143
12.7550418	35.69697846
13.7414	36.24855794
14.7574	36.80013742
15.6972	37.27164891
16.7386	37.81433195
17.6784	38.37035965
18.669	38.8952498
19.6426582	39.30893441
20.6502	39.882755
21.5646	40.40764515
22.5552	40.90584597
23.495	41.46187367
24.511	41.90669583
25.5016	42.42268954
26.3652	43.04099235
27.432	43.60591649
28.3464	44.21532285
29.337	44.780247
30.2514	45.22951738
31.1658	45.90119885
32.1352418	46.57288031
33.0962	47.20007956
33.9979	47.87620924
34.9504	48.41444406
35.8394	49.09502196
36.8046	49.8022892
37.7528582	50.57627976
38.7053582	51.26575411
39.6494	51.97746957
40.5722582	52.89380322
41.6052	53.56548469
42.418	54.33057881
43.3324	55.15794803
44.2214	55.93193859
45.1358	56.68813626
46.0248	57.35981773
46.9138	58.09822251
47.752	58.84552374
48.6156	59.61061786
49.5808	60.26450644
50.4613418	60.84722347
51.3588	61.45662983
52.2478	62.09717375
53.213	62.67989078
54.0004	63.09357539
54.6184582	63.54284577
54.9698418	64.02770193
55.0418	63.99656438
55.0375582	61.07408277
54.8386	57.2930944
54.4576	54.17044283
53.5686	51.27020233
52.7558	48.61461403
51.9938	45.98126683
51.2572	43.53919317
50.5206	41.24835904
49.7332	39.15769488
48.9966	37.00030739
48.3023418	34.89629857
47.5784418	32.87235773
46.863	31.00410466
46.1518	29.26040178
45.466	27.52559535
44.704	25.73741026
44.0944	24.20722203
43.3832	22.77044645
42.7016418	21.29808509
42.0327582	19.88355062
41.3596582	18.56687702
40.6908	17.38365007
40.0219418	16.16928557
39.3488418	15.03943728
38.6799582	13.86065855
38.0026418	12.74415493
37.3422418	11.70771929
36.6818418	10.50669945
36.0256582	9.519194256
35.3822	8.553930166
34.7048582	7.726560945
34.0698582	6.845813065
33.4475582	5.853859645
32.8168	5.022042203
32.1902582	4.154638988
31.5722	3.380648427
30.9626	2.633347196
30.3614582	1.926079959
29.7730418	1.169882285
29.1888418	0.458166826
28.6215582	-0.195721751
28.0331418	-0.756197675
27.4828	-1.574670452
26.9494	-2.201869699
26.3144	-2.789034953
25.7556	-3.491853968
25.2984	-4.092363886
24.6634	-4.71066669
24.1046	-5.257797949
23.4442	-5.89389364
22.86	-6.61005732
22.1996	-7.219463681
21.6408	-7.860007594
21.0312	-8.438276404
20.5486	-9.087716759
20.0152	-9.732708894
19.4564	-10.23535794
18.7706	-10.83586785
18.2626	-11.43192955
17.6784	-12.02799125
17.0942	-12.64629405
16.51	-13.2334593
15.9766	-13.75390123
15.3966418	-14.28768783
14.8336	-14.90154241
14.2748	-15.44422545
13.6906	-16.02249426
13.081	-16.56517729
12.5687582	-17.00110301
12.065	-17.55713071
11.4554	-18.03753865
10.8458	-18.57132524
10.4648	-19.10956006
9.906	-19.58551977
9.398	-20.04813482
8.8392	-20.51964631
8.2296	-20.99560602
7.6962	-21.4849104
7.1628	-21.9163879
6.6294	-22.34341717
6.1002418	-22.76599823
5.5710582	-23.18413106
5.0376582	-23.62005678
4.5085	-24.01150028
3.9878	-24.447426
3.4798	-24.89669638
2.921	-25.24810589
2.3368	-25.65734228
1.8034	-26.14219843
1.2954	-26.53809016
0.8382	-26.92953366
0.3048	-27.27204672
-0.254	-27.60121512
-0.6858	-27.89479775
-1.2192	-28.30403414
-1.6764	-28.69102942
-2.1844	-29.0780247
-2.667	-29.4294342
-3.175	-29.71856861
-3.6576	-29.94542791
-4.1148	-30.32352675
-4.572	-30.70162559
-5.1054	-31.06637976
-5.5372	-31.3421695
-6.0452	-31.61795924
-6.477	-31.88485254
-6.9342	-32.1650905
-7.4168	-32.47201779
-7.8994	-32.83677196
-8.382	-33.14369925
-8.8392	-33.45952299
-9.398	-33.7086234
-9.906	-33.97106847
-10.3124	-34.26909932
-10.795	-34.54933728
-11.2268	-34.85626458
-11.7094	-35.14539898
-12.2174	-35.38115473
-12.6492	-35.60356581
-13.1826	-35.87490732
-13.6144	-36.11511129
-14.0462	-36.39979748
-14.5034	-36.68893188
-15.0114	-36.9602734
-15.4686	-37.18268448
-15.875	-37.46737066
-16.3576	-37.66309241
-16.8402	-37.93443393
-17.2466	-38.14794857
-17.7038	-38.37480787
-18.161	-38.6683905
-18.5928	-38.92193913
-19.0754	-39.18883243
-19.5072	-39.39345062
-19.9644	-39.58472415
-20.447	-39.8204799
-20.828	-40.10516608
-21.3106	-40.33202538
-21.7424	-40.57667757
-22.1742	-40.82132976
-22.6314	-41.01705151
-23.0632	-41.22166971
-23.5204	-41.43518434
-23.9522	-41.63535432
-24.384	-41.93783339
-24.8158	-42.22251957
-25.2476	-42.43603421
-25.7302	-42.70737573
-26.2128	-42.94757969
-26.6192	-43.18333544
-27.1018	-43.37460897
-27.4828	-43.61481294
-27.9357582	-43.76160425
-28.3718	-43.98401533
-28.829	-44.26870151
-29.21	-44.50445726
-29.6926	-44.74910945
-30.1244	-45.0071063
-30.5816	-45.23841382
-31.0388	-45.35406759
-31.4452	-45.62540911
-31.8516	-45.91899173
-32.2834	-46.18588503
-32.6898	-46.40384789
-33.0708	-46.67074118
-33.5026	-46.97322025
-33.8836	-47.21342422
-34.29	-47.40469775
-34.7472	-47.61821239
-35.1536	-47.88510569
-35.6616	-48.1564472
-36.1696	-48.45892627
-36.4998	-48.74361246
-36.9316	-49.03719508
-37.3126	-49.29074372
-37.7444	-49.5353959
-38.1254	-49.77115165
-38.6842	-50.05138961
-38.9382	-50.38945445
-39.4208	-50.66969242
-39.8272	-50.99441259
-40.2336	-51.27909878
-40.64	-51.62161184
-41.0464	-51.86626403
-41.4782	-52.16429488
-41.9354	-52.51125617
-42.291	-52.83597634
-42.6974	-53.16514474
-43.18	-53.49431314
-43.5356	-53.79234399
-43.9928	-54.0814784
-44.323	-54.38395746
-44.8056	-54.71757409
-45.085	-55.05119071
-45.5422	-55.43373777
-46.0756	-55.82518127
-46.4312	-56.18993544
-46.863	-56.51465562
-47.2948	-56.83492757
-47.625	-57.18633708
-48.1076	-57.51105726
-48.387	-57.80463989
-48.8696	-58.10711896
-49.276	-58.4051498
-49.6316	-58.75211109
-50.0126	-59.0412455
-50.4952	-59.43713722
-50.8508	-59.73961629
-51.2826	-60.01540603
-51.6382	-60.31343688
-52.0192	-60.57588195
-52.3748	-60.83832703
-52.7812	-61.09632388
-53.1833582	-61.34987251
-53.5601418	-61.58562826
-53.9242	-61.90145199
-54.3814	-62.13720774
-54.7116	-62.39965282
-55.1434	-62.58647812
-55.499	-62.80444098
-55.9054	-63.02240384
-56.2102	-63.20033271
-54.4957	-59.97092381
-53.8988	-54.62860965
-53.086	-49.91794296
-51.7906	-45.62540911
-50.5714	-41.71542231
-49.3014	-38.06788058
-48.0568	-34.60271594
-46.7868	-31.4044446
-45.593	-28.44192901
-44.3060582	-25.15914145
-43.053	-22.6992749
-41.8253418	-20.33726922
-40.6273	-18.21101929
-39.4843	-16.12925158
-38.3116582	-14.19427517
-37.1348	-12.35271142
-35.9918	-10.56897456
-34.9080582	-8.762996582
-33.8074	-7.063775925
-32.6940418	-5.538035911
-31.5976	-4.096812107
-30.5731418	-2.762345623
-29.5486582	-1.490154241
-28.4903418	-0.306927291
-27.4447	0.867403215
-26.4244582	2.050630165
-25.4127	3.153789125
-24.3586	4.265844529
-23.3002582	5.395692819
-22.2461582	6.578919769
-21.209	7.650941178
-20.1422	8.843064571
-19.0754	9.923982423
-17.6784	11.30293112
-16.5354	12.48170985
-15.4686	13.57597237
-14.4187418	14.62130445
-13.3477	15.62660253
-12.2682	16.65414173
-11.2225582	17.61050937
-10.1557582	18.56687702
-9.1270582	19.43872846
-8.0729582	20.38619966
-7.0400418	21.29808509
-5.9944	22.12545431
-4.9657	22.96171998
-3.9581582	23.73126232
-2.9252418	24.5719762
-1.8965418	25.32817388
-0.8509	26.09326799
0.1566418	26.8138799
1.1811	27.45442381
2.2098	28.17503571
3.2385	28.86451006
4.318	29.52729508
5.4102	30.17673544
6.5193418	30.71052203
7.5395582	31.52899481
8.8138	32.2673996
9.8552	32.85011663
10.7442	33.29049057
11.684	33.87765582
12.7254	34.48706218
13.8176	35.09202032
14.7701	35.52349782
15.7861	35.99945753
16.7894	36.53769235
17.78	37.11151293
18.7452	37.67198886
19.812	38.09901813
20.7772	38.57052962
21.7678	39.099868
22.7076	39.67813681
23.749	40.05623564
24.7142	40.50995425
25.6794	41.0348444
26.6954	41.58642388
27.6098	42.09352114
28.575	42.53389508
29.5656	43.01875124
30.5054	43.63705404
31.5722	44.14859953
32.4612	44.68683434
33.4264	45.14944939
34.417	45.82557908
35.3314	46.40384789
36.3050582	46.99546136
37.2406418	47.62266061
38.1762	48.17868831
39.2176	48.88150733
40.0769582	49.54874057
41.0125418	50.24711136
41.9396418	50.90544816
42.8540418	51.63940473
43.7853582	52.43118818
44.7124582	53.15180008
45.6141582	53.96137641
46.5201	54.73981519
47.4260418	55.49601287
48.3573582	56.33227853
49.1998	57.07957976
50.1396	57.91584543
51.1302	58.68538777
52.0192	59.42824078
52.8066	60.15774912
53.7464	60.86946458
54.6354	61.50111205
55.4736	62.11051841
54.6015418	61.27425275
54.5719	58.13380829
54.2840418	54.68198831
53.7464	51.75061027
52.9336	49.02385042
52.1208	46.39050322
51.3588	43.89949912
50.5968	41.57752744
49.8602	39.43793284
48.8188	36.55993345
48.0822	34.63830172
47.4387418	32.74780753
46.6809582	30.910692
45.974	29.13140336
45.2374	27.53894002
44.577	26.03099289
43.8404	24.57642442
43.1546	23.05958085
42.4772582	21.66283927
41.783	20.36840678
41.1310582	19.20742093
40.4368	17.93967777
39.7637	16.63190062
39.0652	15.52874166
38.4302	14.48340958
37.7528582	13.44697394
37.1136418	12.33047032
36.4405418	11.24510424
35.814	10.33766703
35.1578418	9.350161835
34.5143582	8.496103285
33.8709	7.508598086
33.2486	6.601160877
32.6305418	5.858307867
31.9870582	4.919733106
31.3563	4.083467443
30.7382418	3.300580438
30.1413418	2.593313202
29.5317418	1.952769289
28.9475418	1.15653762
28.3718	0.422581053
27.8003	-0.195721751
27.1864582	-0.71616368
26.67	-1.347811149
26.0858	-2.032837278
25.4	-2.797931396
24.7396	-3.447371752
24.1808	-4.038985226
23.5204	-4.643943366
23.0124	-5.240005062
22.4282	-5.853859645
21.8948	-6.427680234
21.2598	-7.02374193
20.701	-7.637596513
20.1422	-8.193624215
19.558	-8.780789468
18.9484	-9.3635065
18.3896	-9.981809304
