"Graff, 2001, C5"	
5014	
18.56397384	-30.0914232
16.69700874	-31.13189996
14.79817272	-31.97166341
12.88423992	-32.47829793
11.03740381	-33.27048397
9.177148372	-33.84026287
7.293409086	-34.45440002
5.377798871	-35.2200367
3.517543435	-35.72109593
1.611997741	-36.48783209
-0.236515808	-34.31071959
-2.145416334	-36.92064997
-4.148252232	-38.55994567
-6.109152679	-39.33823874
-8.004633876	-39.89287824
-10.00243753	-40.76928346
-11.87778973	-41.13109275
-13.78836767	-42.20736635
-15.75262298	-42.53557478
-17.70681376	-43.35222371
-19.65429491	-43.81039657
-21.56655026	-44.47962848
-23.5240959	-45.19024194
-25.43802868	-45.51491388
-27.34189698	-46.28190049
-29.29944259	-46.92065533
-31.2033109	-47.51952546
-33.15582426	-48.17113046
-35.12007957	-48.65281555
-37.05749619	-49.30855596
-38.93955806	-50.07437361
-40.93568427	-50.44596821
-42.84290741	-51.14464119
-44.80716268	-51.72617124
-46.70935357	-52.30953526
-48.71218944	-53.02044114
-50.59089648	-53.82552513
-52.54173246	-54.21570917
-54.44727815	-54.8441363
-56.36121095	-55.58821444
-58.25333732	-56.15730266
-60.23772161	-56.95022222
-62.23049299	-57.67589575
-64.12261935	-58.43797812
-66.06339081	-58.89445119
-68.02932353	-59.60067549
-69.96841757	-60.14410261
-71.85886652	-60.92862447
-73.80467025	-61.39179894
-75.67666759	-62.53030903
-77.69795507	-63.14925678
-79.61692012	-63.91230983
-81.56775609	-64.62307376
-83.53704362	-65.4262896
-85.44258934	-66.30615595
-87.3548447	-66.89982617
-89.21174533	-67.46829703
-91.2145812	-68.26624788
-93.21909451	-69.38733498
-95.09612413	-70.28075872
-97.0771536	-70.90099996
-98.9340542	-71.99229426
-100.9134063	-72.64607203
-102.726694	-73.53313796
-104.6993364	-74.38639742
-106.6786884	-75.1525531
-108.7201049	-76.22418118
-110.5702959	-77.16678521
-112.5630673	-77.78086464
-114.4451291	-78.63216
-116.3607393	-79.57390566
-118.1706723	-80.83171379
-120.1080889	-81.76388549
-122.1025377	-82.48885916
-124.1523413	-83.42013238
-126.1115643	-84.51942601
-127.9986584	-85.95371901
-129.9360751	-86.90301855
-131.8600723	-87.67185561
-133.7371019	-88.30306937
-135.7432927	-89.75237809
-137.5985159	-90.4978677
-139.5510293	-91.42871644
-141.5387684	-92.42887076
-143.5080559	-93.33962779
-145.4337306	-94.0387856
-147.4181149	-95.11321765
-149.316951	-96.40713816
-151.3030127	-96.7951458
-153.2253326	-98.12364946
-155.0906203	-98.91324084
-156.9777144	-100.046877
-158.93526	-100.9152115
-160.7921606	-101.2327579
-162.5719001	-101.8446476
-164.4875103	-103.1964277
-166.7654425	-103.9706891
-168.6877624	-104.6881165
-170.6687919	-105.2021145
-172.5676279	-106.264346
-174.5184639	-107.4106858
-176.3032356	-107.4862773
-178.264136	-108.2113361
-180.1965204	-109.1165285
-182.1356144	-109.8548401
-183.9136764	-110.5931533
-185.862835	-110.9640861
-184.5846433	-101.5937825
-182.5247752	-97.27474292
-180.6947132	-91.98270539
-177.2727826	-82.23544969
-173.778723	-72.53304877
-169.8267285	-63.55106945
-164.5579618	-54.38292965
-159.9819682	-45.11251763
-154.5722984	-36.5824363
-149.4712733	-29.04439325
-144.3702483	-22.67314172
-138.9219979	-16.41252112
-133.8041986	-11.96207093
-128.7014961	-7.545812844
-123.4746648	-3.404325242
-118.2344141	-0.578248882
-113.073002	1.918027909
-107.5090099	4.453350734
-102.413017	7.488078419
-97.29689522	9.445663975
-92.19251531	11.8353731
-87.03781289	14.46546919
-81.76569128	16.73978773
-76.65795654	18.74192164
-71.55860888	21.16872248
-66.33513238	23.36580338
-61.1452042	25.12141988
-56.05424362	27.26757924
-50.85089611	29.06597849
-45.64754861	30.83952199
-40.53813645	32.64347391
-35.34820827	34.13040028
-30.22034454	35.97053086
-25.07067437	37.49000181
-19.9210042	38.94727255
-14.75120504	40.46354429
-9.5545672	41.95268787
-4.384768015	43.38430746
0.706192542	44.46199995
5.934701313	46.18287189
11.07933923	47.47973721
16.19881589	48.47832531
21.37364732	50.28705484
26.49983364	51.35593473
31.74008432	52.58465634
37.28059265	54.3848481
42.72716563	55.83569674
47.81980362	57.5079659
52.99295762	58.49708479
58.12417621	59.86718838
63.2872657	61.2427859
68.44532295	63.30216439
73.61512211	64.91300877
78.81511479	66.68892605
83.97149464	67.85241603
89.14297122	70.62046795
94.25406079	72.21961002
99.46579538	74.12809807
104.9744328	76.49217577
110.0989417	78.27066685
115.2720957	80.94360008
120.3664111	82.4084924
125.5747909	84.40534368
131.0666541	87.42720673
136.2096146	89.63895433
141.3106397	90.97594591
146.4955356	92.62297523
151.7055928	94.91412881
157.2209398	96.17603571
162.6289322	97.87049455
167.8121507	99.41945245
172.9047887	100.9596613
178.1718781	102.5149752
183.2997418	103.6732948
185.0979328	94.68968848
181.920905	85.05633251
177.9991041	76.6564645
173.8206584	67.19197286
169.3184712	57.96759448
164.1570591	49.26348082
158.9503568	41.67803681
153.8677833	34.10187077
148.6745003	27.09143514
143.4778624	22.16080031
138.363418	16.35224593
133.2221349	11.44545606
128.0305294	8.862049483
122.9211172	5.120157247
117.6523504	2.537409315
112.2158419	-1.026769999
107.0326235	-3.47980955
101.8863081	-4.381201693
96.76012177	-7.602477316
91.62051612	-9.82156015
86.40039443	-11.42500839
81.31111129	-14.36166742
76.09434443	-15.81386713
70.97151295	-18.32363169
65.73797193	-20.29170949
60.5815921	-22.35371856
55.45708317	-24.02115599
50.2654776	-25.92999538
45.11580743	-27.88469169
39.95607277	-29.37158052
34.7778865	-31.22383119
29.60640993	-32.80168031
24.18499819	-34.57587506
19.04203768	-35.9515164
13.84707728	-37.39833195
8.697407116	-39.00335585
3.515866019	-40.50949493
-0.013419328	-38.3454412
0.040258009	-38.40123175
-5.191605593	-43.31118176
-10.35469509	-44.85038257
-15.47249433	-45.99073871
-20.64564835	-47.1856959
-25.88589903	-48.58384511
-30.978537	-50.15876191
-36.14498135	-51.19255153
-41.28626442	-52.47098832
-46.47954743	-53.85765108
-51.62250793	-55.26511452
-56.79566195	-56.67614239
-61.97049336	-57.88877338
-67.08661518	-59.44389985
-72.27318852	-61.16513019
-77.44969737	-62.47543548
-82.58594819	-64.03039079
-87.78929569	-65.59013668
-92.88025628	-66.94854715
-98.08695861	-68.38052123
-103.2366288	-70.2515968
-108.3393313	-72.18732807
-113.5745497	-74.25158074
-118.7946714	-75.75392833
-124.2311799	-77.60224895
-129.4261403	-79.92591644
-134.928068	-82.1737231
-140.354512	-84.08838656
-145.5612143	-86.19779279
-151.0262389	-88.33052377
-156.2530702	-91.07097264
-161.7097077	-93.1757745
-166.8577005	-95.5556301
-172.3076283	-97.79860335
-177.5696854	-99.65490283
-182.8770327	-101.6287107
-188.6087666	-103.2439864
-184.0981923	-92.88956089
-181.5501959	-83.01723407
-176.3820742	-73.22088
-172.4267249	-64.20260237
-167.1562807	-55.8613236
-162.3940939	-46.77064542
-156.895521	-37.73743314
-151.6955283	-31.41374979
-146.3261165	-24.36900903
-141.1345109	-19.01342908
-136.0385181	-14.1749434
-130.6288483	-9.394518039
-125.4758233	-5.974572786
-120.3949272	-2.910838857
-115.2821602	-0.17501057
-109.971458	1.790813011
-104.8100459	4.619914366
-99.32992461	7.010461419
-93.90515806	9.77540431
-88.76219756	12.02605764
-83.63433382	14.28297926
-78.44608306	16.55827955
-73.24609039	18.6250791
-67.78945291	20.86934372
-62.60958923	22.73836011
-57.45991907	24.51266007
-52.28005541	26.67619586
-47.17399808	28.16924639
-41.99581182	29.99341947
-36.76562563	31.48345165
-31.24692374	33.06364993
-26.13080192	34.74070248
-21.00461557	35.99017075
-15.84655832	37.53669504
-10.67675916	39.1438052
-5.572379254	40.26315618
-0.330451155	41.57851227
4.775606171	42.85898142
9.858179674	44.097524
15.1034626	45.44904564
20.21119735	46.68265877
25.38267392	48.34085975
30.61286011	48.95423454
35.7155626	50.07887183
40.89039401	51.28232
46.11219312	52.87924728
51.21657303	54.12771504
56.40314638	55.74017639
61.48404244	56.99245652
66.69409961	57.98796581
71.91086647	59.24283394
77.00350444	61.27128722
82.17833587	62.28843759
87.34813503	64.39365856
92.47264393	65.23852335
97.70786237	67.45035422
102.8189519	68.56848115
107.9853963	70.71834044
113.1770019	72.06466855
118.2746721	74.12776655
123.4763422	75.91758609
128.6025285	78.91200571
133.8058761	80.42824551
138.9807075	82.44346839
144.0683132	84.39913644
149.2431446	86.23730869
154.4917824	88.24094386
159.5860978	89.45618325
164.735768	90.85430331
169.9424703	93.01818029
175.0736889	94.6277298
180.3005202	96.36552515
185.4015453	98.70143889
185.1432231	89.15231071
181.6575506	79.99553154
177.3583308	70.22159537
172.5575634	61.21604201
167.2971837	52.39797164
162.2146102	44.11134961
157.11694	36.45292053
151.8750119	30.75482798
146.4183744	24.19479041
141.2871558	19.88599916
136.1425179	14.86586881
130.9727188	9.581827717
125.7660164	6.784484601
120.6096366	4.626855202
115.478418	1.133278768
110.3203607	-1.596252136
105.1874648	-3.36791172
100.0294075	-4.991790597
94.88309217	-6.569323177
89.68142206	-9.012162115
84.5216874	-11.42858776
79.29653348	-13.07637082
73.83989601	-15.73407959
68.66674199	-17.7591717
63.56236208	-19.9605717
58.35062749	-21.7154466
52.83360299	-23.49677933
47.38703004	-25.51443689
42.22897277	-27.08687895
37.10614128	-29.05491917
31.92627763	-30.71780542
26.74473653	-32.07361026
21.59003411	-33.82306546
16.46720263	-35.36189968
11.25714543	-36.86765724
6.115862343	-38.10310949
0.987998608	-39.59841416
-4.470316282	-41.13574784
-9.774308823	-43.11050935
-15.09675294	-44.51609343
-20.40745512	-45.77494857
-25.74835084	-47.10094282
-31.09763361	-48.19768969
-36.48381959	-49.87018443
-41.78445727	-51.07686271
-47.09348206	-52.04900708
-52.38237784	-53.71138202
-57.70649937	-55.07155004
-63.04236282	-56.34284451
-68.41177461	-57.76783486
-73.7426058	-59.21446175
-79.1304692	-60.87421096
-84.42775205	-62.3004418
-89.71329299	-63.81058388
-95.01057587	-65.10684935
-100.3632135	-66.43609612
-105.7292704	-68.47722672
-111.073521	-69.79959116
-116.4110618	-71.7757289
-121.6915705	-73.72830501
-127.0005953	-75.44064909
-132.2995556	-77.42681268
-137.6739996	-79.54788712
-142.8622504	-81.65716593
-148.4094684	-83.86395561
-153.6899771	-85.76819274
-159.0627437	-88.00421767
-164.3902201	-90.23379064
-169.5465999	-92.39309153
-174.7231087	-94.56481967
-179.9868433	-96.59951693
-185.4837387	-98.95360411
-191.3110854	-100.7493262
-197.2893995	-103.3045067
-202.6403597	-104.9595815
-208.0751908	-106.8413134
-213.4177639	-107.9230592
-218.9247239	-110.7539763
-224.520587	-110.7713888
-221.0030436	-100.4578157
-217.3865325	-91.3991572
-213.1963449	-82.33306601
-209.0883507	-72.92696433
-204.9669371	-63.07284474
-199.3291386	-55.17437048
-194.1962426	-45.90626547
-188.9861854	-39.3417819
-183.4339352	-32.07175747
-177.5965241	-26.02054465
-172.4502087	-19.6033756
-166.9180875	-15.10240116
-161.4044178	-10.33996825
-155.8504902	-6.232126719
-150.5901105	-3.172099662
-145.0848279	-0.626817182
-139.8462546	2.002892847
-134.7016167	4.845734021
-129.3556888	6.566563712
-123.905761	9.689105156
-118.7460263	12.05212466
-113.4017758	14.28928542
-108.1346864	16.33699671
-102.7803714	18.47579655
-97.4227015	20.46378593
-92.02309619	22.59282395
-86.73084559	24.38870782
-81.40840147	26.13389298
-76.07924769	27.66973741
-70.76854548	29.31206452
-65.49642387	30.86221712
-60.08004441	32.4034077
-54.69050362	33.75563136
-49.38147883	35.1561506
-44.0573573	36.728442
-38.77013894	38.1716645
-33.4661464	39.29912678
-28.14034745	40.57991114
-22.74241959	41.89881059
-17.4233303	43.18007649
-12.07404751	43.83782171
-6.733151812	45.55067938
-1.4610302	46.45016936
3.821155909	47.48392555
9.225793461	48.5426887
14.5717214	50.00544119
19.87739136	51.18584991
25.17635163	51.36201646
30.5222796	52.9391418
35.84975596	54.00821816
41.18897424	55.36555813
46.44096686	56.55365331
51.86237857	57.32249519
57.24017744	58.49406548
62.45862172	59.5789972
67.84983992	60.09875025
73.19409047	60.82097268
78.49305074	62.99478338
83.84568837	63.99074459
89.18322923	65.12773702
94.5006411	66.61177992
99.85998839	68.07817687
105.1254003	69.09986605
110.486425	70.6799405
115.8105466	72.63369393
121.1078294	73.82493097
126.5057573	75.36351138
131.8030402	78.12723419
137.0567102	79.39530917
142.5284444	80.5284499
147.8156628	82.64210106
153.1246876	83.94708594
158.4387446	85.21678276
163.7880274	86.74418543
169.1306005	88.54727689
174.4530446	90.72557558
179.7234888	91.70490061
185.1331586	92.24724372
190.4203769	94.20749596
195.734434	95.21070309
201.1189425	95.65866106
206.3256449	96.92225217
211.728605	97.73179941
217.042662	98.69599187
217.6800805	89.54449702
213.8572472	79.97199349
209.3265439	71.43268086
204.2758413	62.11046101
199.0339132	52.86049252
193.6812756	44.8037624
188.3655411	37.88631089
183.0363873	31.64941589
177.6636207	25.55237312
172.342854	20.77215736
167.0220873	15.80215902
161.7248045	11.75861856
156.3956507	8.061073564
150.9809486	5.690597314
145.7105044	3.361833708
140.3377378	-0.122837594
135.0102614	-1.765445417
129.7414947	-4.123046993
124.3435668	-5.921267497
119.054671	-8.432609927
113.7087431	-9.972479279
108.3108152	-11.8614918
103.181274	-14.07681142
97.72295914	-16.21372878
92.380386	-18.39889857
87.13007082	-19.88778034
81.7858203	-21.84740156
76.40466657	-23.51232771
71.10906113	-25.46147776
65.74300418	-26.82140477
60.42559231	-28.47692628
55.11656754	-29.97910801
49.74044606	-31.42002542
44.44819546	-33.03742582
39.09555783	-34.35581804
33.81504916	-35.48897739
28.39699225	-37.04338477
23.14499966	-38.59387054
17.8074588	-40.0180602
12.44978892	-40.81544161
7.100506119	-42.09094799
1.915610215	-43.76316019
-3.291092148	-44.69511227
-8.707471612	-46.17581682
-14.0265609	-47.04380152
-19.35235985	-48.21587954
-24.68654588	-48.83911988
-29.96705457	-49.96333431
-35.36330504	-51.60590017
-40.67903947	-52.58001878
-46.08199961	-53.65250158
-51.44637915	-54.70942277
-56.64301699	-56.01056453
-62.00739653	-57.17877934
-67.25435688	-58.01587029
-72.69422019	-59.0282592
-78.02169656	-60.34497801
-83.35085034	-61.20871691
-88.5391011	-62.74920315
-93.68541644	-63.94589022
-99.00115089	-65.21476006
-104.1575307	-66.01663165
-109.5252651	-67.71381926
-114.8040964	-69.04508839
-119.8849924	-70.21696827
-125.1504044	-71.74006876
-130.5349129	-73.12798039
-135.7047121	-74.56503713
-140.9047048	-76.25154718
-146.2590198	-77.85628281
-151.8783667	-79.95175434
-157.2209398	-81.44933263
-162.5651904	-83.92322006
-167.6494413	-84.67601528
-172.9333048	-86.78659595
-178.0779427	-88.66076894
-183.2678709	-90.53746189
-188.6054118	-91.51898121
-194.3539198	-94.21355279
-199.8843636	-96.15843945
-205.4785493	-98.22205432
-210.8949288	-99.61212883
-216.3582759	-101.2881949
-221.4878171	-103.0844724
-221.2429142	-93.43824281
-215.2796968	-81.67517645
-210.5628002	-72.66323969
-206.0035808	-62.62170679
-200.8086204	-54.3315608
-195.4828214	-48.07766093
-190.1838612	-40.08503391
-184.812772	-33.02175068
-179.5456826	-27.56030948
-174.2802707	-22.02928275
-168.7364075	-16.38671257
-163.5548664	-12.71751915
-158.3900995	-9.937347421
-153.086107	-5.006354623
-147.6948887	-3.214944919
-142.4630252	-0.667560797
-137.1540004	1.666658177
-131.9774915	4.049291809
-126.5661443	6.565616652
-121.1547971	9.202673299
-115.9262883	11.44481321
-110.6373925	13.85316899
-105.3770129	15.59617712
-99.91198831	17.74776981
-94.6398667	19.63520981
-89.30064842	21.41152517
-83.94968821	22.97476195
-78.67085693	24.50119539
-73.26286455	26.69735985
-67.96054945	28.37740269
-62.60120215	29.78610531
-57.30895155	31.1666561
-51.96805583	32.61483053
-46.66406331	34.17270926
-41.29129669	35.59358133
-35.94536872	36.59648657
-30.61286011	37.8322659
-25.31389984	39.07554676
-19.99145572	40.22462638
-14.6790761	41.22035627
-9.301277232	42.60414415
-3.920123503	43.98041244
1.372127101	44.93819887
6.655990625	45.87281723
11.99688632	46.75156002
17.37636263	48.05121488
22.69209706	48.93522779
27.95583159	50.18306311
33.33866271	50.56671139
38.59233275	51.96009171
43.92148653	52.91715033
49.32947891	53.85433628
54.63682626	54.61490318
59.9793994	55.87672661
65.36558535	56.95147083
70.59409412	57.36521728
75.99202201	58.23997762
81.28595003	59.65196353
86.63020055	61.43103093
91.94928984	61.82986068
97.25160496	62.36091303
102.585791	63.76145894
107.9132674	65.18376078
113.2440986	66.24700384
118.6151878	67.46652454
123.8621481	68.38859818
128.9749151	70.57700659
134.2185206	71.22988501
139.5275454	72.8292362
144.8684411	74.01308974
150.2395303	75.94707643
155.4529423	76.86083033
160.8911282	77.98945963
166.2152498	79.9363744
171.4789843	80.92558241
176.8265897	82.37888538
182.2362595	83.84379592
187.4916069	85.51146297
192.8610187	86.3624978
198.1935273	88.64474336
203.5075843	89.55504839
208.8400929	91.79999093
214.1709242	91.04575358
219.5118199	92.99180062
218.0658864	83.36535572
213.7968602	74.4559477
208.8719639	65.19234517
203.5730036	56.77692572
198.1834628	49.18096474
192.8224381	42.11188721
187.5519939	35.84078358
182.2245175	29.81566216
176.8903315	24.42802499
171.5796293	20.06526514
166.2706045	15.50899607
160.9481604	11.60763496
155.6173292	8.045878218
150.2563045	5.914420879
144.9556668	3.357922136
139.5829002	0.212950475
134.3057463	-1.738039913
128.9195603	-2.78911698
123.6709226	-4.925113849
118.2696399	-7.163628406
113.0428085	-9.955774507
107.6281065	-10.90214803
102.3442429	-13.59437669
96.99328275	-14.91158287
91.71948372	-17.1925012
86.318201	-18.24069717
80.95717629	-20.42348623
75.68169984	-22.14902344
70.38106216	-23.44416728
65.02674711	-25.17780438
59.63049666	-26.64661841
54.31811704	-28.18656336
49.02922127	-29.64128483
43.66316431	-31.07226979
38.38433304	-32.46611397
33.03840507	-34.01354145
27.68073521	-35.07860145
22.40358135	-36.56194595
17.00062122	-37.36270635
11.68656418	-39.12759247
6.416119985	-40.04833155
1.03161145	-40.91925379
