"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH2"	
-11.6125	-122.2
-11.525	-120
-11.455	-117.6
-11.4	-116.5
-11.3225	-114.2
-11.25	-112
-11.175	-109.7
-11.12	-108.6
-11.0275	-106.4
-10.95	-104.1
-10.8825	-102
-10.8	-99.84
-10.745	-98.68
-10.6775	-96.57
-10.59	-94.49
-10.5125	-92.41
-10.4325	-90.27
-10.3425	-88.28
-10.265	-86.24
-10.18	-84.22
-10.095	-82.14
-10.02	-80.24
-9.9725	-79.29
-9.885	-77.31
-9.8075	-75.41
-9.7275	-73.58
-9.6425	-71.68
-9.565	-69.84
-9.52	-68.9
-9.4325	-67.03
-9.3575	-65.29
-9.275	-63.48
-9.2	-61.71
-9.125	-59.97
-9.0725	-59.05
-8.9925	-57.31
-8.91	-55.59
-8.825	-53.88
-8.75	-52.2
-8.66	-50.49
-8.575	-48.78
-8.4925	-47.09
-8.4075	-45.41
-8.3225	-43.82
-8.2425	-42.17
-8.1875	-41.41
-8.1125	-39.78
-8.0275	-38.16
-7.94	-36.63
-7.85	-35.11
-7.755	-33.58
-7.67	-32.08
-7.5825	-30.67
-7.505	-29.2
-7.4175	-27.74
-7.325	-26.42
-7.2425	-24.95
-7.145	-23.55
-7.055	-22.32
-6.9725	-20.89
-6.8875	-19.6
-6.7925	-18.35
-6.715	-17.06
-6.6325	-15.84
-6.585	-15.2
-6.49	-14.01
-6.4075	-12.9
-6.3175	-11.71
-6.2275	-10.49
-6.14	-9.419
-6.06	-8.379
-6.005	-7.828
-5.9125	-6.789
-5.8325	-5.657
-5.775	-5.26
-5.6875	-4.098
-5.63	-3.731
-5.5425	-2.691
-5.4575	-1.774
-5.32	-0.367
-5.235	0.4281
-5.1375	1.315
-5.045	2.171
-4.955	2.875
-4.865	3.67
-4.765	4.526
-4.675	5.168
-4.5875	5.841
-4.50275	6.636
-4.4495	6.881
-4.36125	7.614
-4.3055	7.89
-3.15375	14.98
-3.099	15.17
-3.00825	15.87
-2.86475	16.67
-2.81	16.91
-2.7135	17.52
-2.6575	17.74
-2.567	18.38
-2.511	18.65
-2.42475	19.23
-2.331	19.82
-2.22825	20.46
-2.13175	21.07
-2.0365	21.68
-1.9425	22.26
-1.849	22.9
-1.75525	23.58
-1.654	24.22
-1.559	24.83
-1.465	25.6
-1.36825	26.27
-1.27475	26.88
-1.22325	27.31
-1.13875	27.89
-1.0435	28.71
-0.948	29.45
-0.856	30.12
-0.76525	30.89
-0.714	31.25
-0.62475	32.02
-0.572	32.38
-0.48275	33.21
-0.4285	33.64
-0.33925	34.4
-0.25425	35.29
-0.15475	36.11
-0.064	36.91
0.0265	37.83
0.078075	38.23
0.167075	39.11
0.220175	39.57
0.30765	40.46
0.393875	41.44
0.508875	42.35
0.6085	43.3
0.691675	44.28
0.780925	45.26
0.836775	45.75
0.9245	46.63
0.97575	47.22
1.0605	48.16
1.11175	48.65
1.2025	49.66
1.29025	50.79
1.34475	51.16
1.43075	52.32
1.5305	53.3
1.61665	54.28
1.664975	54.89
1.7103	55.47
1.79795	56.51
1.8901	57.55
1.9387	58.16
2.03085	59.17
2.117	60.27
2.207625	61.5
2.30605	62.63
2.395225	63.67
2.4875	64.89
2.5825	65.99
2.67475	67.09
2.7625	68.35
2.8545	69.48
2.95275	70.52
2.9935	71.25
3.09475	72.29
3.14	72.99
3.22625	74.13
3.3215	75.32
3.41825	76.6
3.5015	77.73
3.5965	78.9
3.6495	79.57
3.734	80.73
3.81575	82.08
3.92475	83.33
4.01075	84.4
4.0955	85.72
4.20275	87.06
4.29025	88.25
4.3765	89.57
4.458	90.91
4.5715	92.11
4.64875	93.39
4.73325	94.74
4.8255	95.9
4.87375	96.66
4.97225	97.83
5.06125	99.05
5.1445	100.5
5.23375	101.7
5.32575	103
5.37725	103.7
5.466	104.9
5.60375	106.8
5.6575	107.6
5.744	108.8
5.79475	109.6
5.88175	110.7
5.97	112.1
6.027	112.8
6.11175	114.1
6.16675	114.8
6.247	116.1
6.34	117.4
6.39075	118
6.47725	119.4
6.5315	120
6.6195	121.3
6.70025	122.6
6.75675	123.2
6.8415	124.5
6.9235	125.8
7.01975	127.1
7.12	128.4
7.21	129.7
7.285	131
7.365	132.2
7.4025	132.9
7.49	134.1
7.545	134.8
7.6325	136.1
7.6825	136.7
7.7775	138
7.8675	139.3
7.955	140.5
8.0425	141.9
8.0875	142.5
8.1875	143.8
8.2775	145
8.3125	145.7
8.4	147
8.5	148.4
8.59	149.6
8.6825	150.9
8.77	152.2
8.8625	153.5
8.945	154.8
9.03	156.1
9.12	157.4
9.215	158.6
9.3175	159.9
9.365	160.5
9.4475	162
9.53	163.3
9.6325	164.4
9.7325	165.6
9.815	167
9.9075	168.5
9.9975	169.7
10.085	170.9
10.14	171.8
10.2275	172.9
10.3175	174.2
10.3975	175.6
10.4925	177
10.5725	178.3
10.675	179.4
10.7725	180.9
10.8225	181.4
10.9075	182.7
10.9825	184.2
11.075	185.5
11.1275	186
11.1825	186.7
11.275	187.9
11.365	189.3
11.455	190.7
11.5525	192
11.645	193.1
11.7325	194.4
11.815	195.7
11.8675	196.2
11.9175	197
12.02	198.2
12.1125	199.4
12.1625	200.2
12.25	201.3
12.335	202.6
12.4125	204
12.505	205.3
12.5625	205.8
12.63	206.3
12.7225	207.5
12.81	208.9
12.8975	210.3
12.9875	211.6
13.0425	212
13.1375	213.4
13.22	214.6
13.3125	215.7
13.4125	216.9
13.4575	217.7
13.51	218.2
13.605	219.5
13.6525	219.9
13.74	221.1
13.785	221.8
13.875	222.8
13.925	223.6
13.975	223.9
14.07	225.2
14.155	226.4
14.2425	227.6
14.34	228.6
14.435	229.6
14.53	230.6
14.585	231.4
14.665	232.4
14.7575	233.3
14.86	234.2
14.955	235.2
15.05	236.3
15.09	236.8
15.19	237.6
15.2825	238.6
15.3275	239.3
15.42	240.1
15.5125	240.8
15.6225	241.6
15.7125	242.3
15.7725	241.5
15.7875	237
15.8175	232
15.8425	227
15.83	219.9
15.7625	212.6
15.6975	207.9
15.625	204
15.5425	200.6
15.4625	197
15.385	193.5
15.335	192.2
15.2575	189.3
15.1825	186.2
15.105	183.1
15.0275	180.1
14.9525	177.3
14.865	174.6
14.785	171.6
14.7125	168.7
14.63	166
14.545	163.3
14.4625	160.6
14.38	157.8
14.295	155
14.2175	152.5
14.1375	150
14.0575	147.2
13.9775	144.6
13.9275	143.5
13.84	140.9
13.7875	139.7
13.7175	137.1
13.645	134.5
13.5575	132.1
13.4625	129.8
13.3725	127.4
13.2775	124.9
13.205	122.5
13.1325	120.3
13.0475	117.9
12.9675	115.6
12.8775	113.3
12.7975	111.2
12.72	109
12.63	106.6
12.5675	105.7
12.47	103.4
12.4	101.2
12.34	99.17
12.2525	97
12.21	95.96
12.1675	94.71
12.075	92.78
11.985	90.73
11.9025	88.5
11.85	87.61
11.7625	85.47
11.7175	84.52
11.6375	82.44
11.555	80.39
11.4675	78.53
11.385	76.57
11.335	75.53
11.245	73.67
11.1575	71.62
11.1	70.79
11.0175	68.84
10.975	67.95
10.8625	65.23
10.7775	63.3
10.73	62.44
10.6725	61.53
10.59	59.81
10.5075	57.98
10.425	56.27
10.3375	54.65
10.26	52.96
10.175	51.25
10.09	49.69
9.995	48.1
9.9475	47.25
9.8725	45.66
9.795	44.07
9.69	42.57
9.6475	41.77
9.595	41.1
9.5075	39.54
9.435	38.07
9.345	36.7
9.29	35.9
9.2	34.49
9.0625	32.45
8.9775	30.98
8.895	29.66
8.8	28.41
8.715	26.97
8.625	25.72
8.5775	25.08
8.485	23.79
8.3975	22.6
8.3125	21.34
8.2275	20.12
8.135	18.96
8.0425	17.83
7.955	16.6
7.855	15.57
7.7675	14.46
7.68	13.3
7.625	12.87
7.5325	11.71
7.4775	11.28
7.4025	10.21
7.33	9.174
7.2375	8.257
7.1425	7.278
7.085	6.911
6.98825	5.963
6.9	5.076
6.82025	4.22
6.76875	3.761
6.6725	2.997
6.622	2.538
6.52975	1.804
6.47825	1.346
6.383	0.6116
6.33	0.2446
6.23925	-0.4587
6.15225	-1.193
6.095	-1.468
6.038	-1.896
5.9835	-2.232
5.89225	-2.844
5.8015	-3.425
5.7435	-3.853
5.64825	-4.342
5.55825	-5.015
5.462	-5.657
5.4105	-5.841
5.30775	-6.483
5.217	-7.003
5.16275	-7.339
5.0795	-7.859
5.02525	-8.165
4.96925	-8.318
4.883	-8.929
4.82575	-9.113
4.7335	-9.663
4.65025	-10.18
4.59125	-10.46
4.5295	-10.73
4.43125	-11.25
4.3495	-11.77
4.24525	-12.23
4.1395	-12.72
4.05175	-13.33
3.9565	-13.79
3.85225	-14.31
3.7675	-14.89
3.71475	-15.14
3.618	-15.69
3.56675	-15.93
3.479	-16.51
3.426	-16.76
3.32625	-17.34
3.2735	-17.61
3.18275	-18.2
3.0875	-18.9
2.98625	-19.45
2.885	-20
2.83375	-20.4
2.7415	-20.95
2.649	-21.65
2.56	-22.35
2.464775	-22.97
2.375625	-23.64
2.287975	-24.34
2.1941	-24.98
2.10945	-25.72
2.015775	-26.48
1.959925	-26.82
1.870775	-27.55
1.7771	-28.23
1.690725	-29.05
1.592525	-29.82
1.498875	-30.55
1.40375	-31.34
1.3085	-32.2
1.25725	-32.6
1.1695	-33.45
1.0695	-34.28
0.979	-35.08
0.9245	-35.56
0.840025	-36.36
0.78845	-36.88
0.697975	-37.71
0.61025	-38.62
0.554375	-39.05
0.46665	-40
0.410775	-40.43
0.327575	-41.34
0.27475	-41.8
0.181	-42.81
0.094975	-43.73
-0.03805	-45.2
-0.095625	-45.69
-0.186	-46.67
-0.24075	-47.15
-0.32525	-48.19
-0.41	-49.17
-0.50225	-50.24
-0.59425	-51.28
-0.63975	-51.8
-0.73475	-52.9
-0.78175	-53.39
-0.86475	-54.46
-0.913	-55.04
-1.00675	-56.18
-1.09	-57.25
-1.18375	-58.32
-1.2715	-59.45
-1.36525	-60.58
-1.46475	-61.71
-1.56	-62.87
-1.59625	-63.45
-1.70375	-64.62
-1.73975	-65.23
-1.83975	-66.39
-1.9215	-67.61
-2.012	-68.74
-2.10275	-70
-2.1525	-70.55
-2.207	-71.19
-2.293	-72.47
-2.38075	-73.73
-2.47125	-74.95
-2.56975	-76.24
-2.665	-77.49
-2.75725	-78.74
-2.84925	-80.03
-2.946	-81.31
-3.03575	-82.63
-3.11825	-83.88
-3.216	-85.13
-3.316	-86.45
-3.4045	-87.7
-3.4865	-88.96
-3.53925	-89.6
-3.62175	-90.85
-3.71225	-92.14
-3.7675	-92.78
-3.845	-94.06
-3.93875	-95.35
-4.02625	-96.6
-4.10625	-97.89
-4.20425	-99.23
-4.29	-100.5
-4.348	-101.2
-4.4285	-102.4
-4.5115	-103.7
-4.5975	-105.1
-4.6875	-106.4
-4.7775	-107.7
-4.8275	-108.4
-4.915	-109.7
-4.9975	-110.9
-5.0875	-112.4
-5.1375	-113
-5.2225	-114.3
-5.305	-115.7
-5.3925	-117
-5.485	-118.3
-5.5725	-119.6
-5.6575	-120.9
-5.71	-121.6
-5.805	-123
-5.8875	-124.2
-5.9725	-125.6
-6.075	-126.9
-6.1125	-127.6
-6.2025	-128.9
-6.2925	-130.3
-6.3725	-131.6
-6.4575	-132.9
-6.5575	-134.3
-6.6425	-135.7
-6.7225	-136.9
-6.8175	-138.3
-6.9	-139.7
-6.99	-141
-7.035	-141.7
-7.0825	-142.3
-7.1675	-143.6
-7.2625	-145
-7.3475	-146.4
-7.435	-147.6
-7.5175	-149
-7.6025	-150.4
-7.6925	-151.6
-7.7825	-152.9
-7.875	-154.2
-7.965	-155.6
-8.0475	-156.8
-8.1275	-158.1
-8.2175	-159.4
-8.31	-160.8
-8.3925	-162
-8.475	-163.1
-8.5575	-164.6
-8.605	-165.1
-8.6925	-166.4
-8.7775	-167.8
-8.86	-169
-8.945	-170.3
-9.03	-171.6
-9.1225	-172.9
-9.2025	-174.2
-9.2875	-175.4
-9.3775	-176.8
-9.4825	-178.1
-9.565	-179.4
-9.6475	-180.6
-9.7325	-181.9
-9.81	-183.4
-9.865	-183.8
-9.9425	-185.2
-9.9975	-185.8
-10.085	-187.2
-10.1725	-188.6
-10.2625	-189.8
-10.3525	-191.1
-10.4375	-192.3
-10.5275	-193.7
-10.61	-195
-10.7025	-196.3
-10.79	-197.5
-10.8775	-198.8
-10.96	-200.2
-11.05	-201.5
-11.14	-202.7
-11.23	-203.9
-11.3175	-205.2
-11.3575	-205.9
-11.455	-207.1
-11.4925	-207.8
-11.5825	-208.9
-11.625	-209.7
-11.7175	-210.8
-11.805	-212.1
-11.89	-213.3
-11.97	-214.7
-12.0625	-215.9
-12.1475	-217
-12.2425	-218.2
-12.33	-219.5
-12.4175	-220.7
-12.5075	-222
-12.5875	-223.2
-12.675	-224.2
-12.7675	-225.5
-12.8075	-226.1
-12.9025	-227.2
-12.9875	-228.4
-13.075	-229.7
-13.16	-230.9
-13.2525	-231.9
-13.3	-232.4
-13.3875	-233.6
-13.4725	-234.7
-13.5675	-235.7
-13.61	-236.2
-13.695	-237.4
-13.7825	-238.3
-13.8625	-239.2
-13.95	-240.1
-14.0375	-241
-14.0875	-241.6
-14.17	-242.5
-14.2525	-243.1
-14.31	-241.1
-14.33	-236.1
-14.36	-231.1
-14.3875	-226.2
-14.36	-218.2
-14.2825	-211.1
-14.2175	-206.5
-14.15	-202.7
-14.075	-199.4
-14.005	-195.9
-13.93	-192.6
-13.8575	-189.9
-13.7975	-186.9
-13.725	-184
-13.65	-181.1
-13.5725	-178.3
-13.5	-175.5
-13.4275	-172.7
-13.36	-169.8
-13.2825	-167
-13.195	-164.3
-13.115	-161.8
-13.045	-159.2
-12.97	-156.5
-12.89	-153.9
-12.8125	-151.3
-12.775	-150.2
-12.6925	-147.5
-12.6175	-145
-12.5425	-142.6
-12.47	-140.2
-12.3875	-137.9
-12.31	-135.4
-12.2675	-134.2
-12.19	-131.9
-12.1125	-129.5
-12.065	-128.4
-11.9825	-126.1
-11.9025	-123.7
-11.84	-121.4
-11.7625	-119.1
-11.6725	-116.9
-11.6	-114.7
-11.54	-113.6
-11.4775	-111.4
-11.3925	-109.2
-11.3075	-107
-11.2225	-104.8
-11.1925	-103.7
-11.11	-101.6
-11.055	-100.5
-10.97	-98.44
-10.8875	-96.27
-10.815	-94.25
-10.7325	-92.2
-10.6575	-90.15
-10.605	-89.17
-10.525	-87.15
-10.4525	-85.1
-10.3625	-83.12
-10.2775	-81.19
-10.1975	-79.32
-10.1125	-77.34
-10.0325	-75.44
-9.955	-73.64
-9.87	-71.77
-9.785	-69.94
-9.705	-68.13
-9.62	-66.39
-9.535	-64.58
-9.445	-62.84
-9.37	-61.13
-9.2875	-59.42
-9.2125	-57.67
-9.1325	-56.02
-9.055	-54.37
-8.9625	-52.66
-8.87	-51.07
-8.7925	-49.42
-8.71	-47.77
-8.625	-46.11
-8.5425	-44.56
-8.4625	-42.96
-8.3675	-41.41
-8.2825	-39.88
-8.195	-38.32
-8.1125	-36.76
-8.0275	-35.32
-7.9425	-33.82
-7.8475	-32.41
-7.755	-31.01
-7.6725	-29.57
-7.585	-28.19
-7.505	-26.85
-7.42	-25.47
-7.3725	-24.83
-7.285	-23.49
-7.19	-22.2
-7.1	-20.92
-7.01	-19.6
-6.925	-18.41
-6.84	-17.19
-6.7875	-16.57
-6.715	-15.35
-6.635	-14.22
-6.4875	-12.51
-6.4025	-11.44
-6.3575	-10.89
-6.2675	-9.816
-6.1775	-8.776
-6.1375	-8.226
-6.05	-7.247
-6	-6.728
-5.9125	-5.749
-5.8575	-5.321
-5.77	-4.373
-5.715	-3.884
-5.625	-2.936
-5.54	-2.049
-5.4375	-1.254
-5.4	-0.7951
-5.305	-0.0612
-5.2625	0.3975
-5.1725	1.131
-5.12	1.56
-5.0325	2.232
-4.94	2.966
-4.895	3.303
-4.7975	3.975
-4.7475	4.312
-4.66	4.985
-4.57	5.596
-4.4745	6.177
-4.3815	6.728
-4.2845	7.339
-4.235	7.584
-4.1415	8.226
-4.0385	8.685
-3.9525	9.143
-3.8645	9.694
-3.80825	9.939
-3.75675	10.27
-3.66525	10.7
-3.57025	11.28
-3.4695	11.77
-3.3755	12.2
-3.31525	12.57
-3.22375	12.97
-3.12725	13.49
-3.0745	13.76
-3.02325	14.07
-2.9265	14.46
-2.8345	15.05
-2.7315	15.53
-2.63175	15.99
-2.53675	16.57
-2.48525	16.76
-2.40075	17.31
-2.34925	17.55
-2.254	18.07
-2.1995	18.32
-2.053	19.11
-1.95925	19.72
-1.90625	19.94
-1.81875	20.49
-1.725	21.1
-1.62075	21.59
-1.527	22.23
-1.438	22.84
-1.38475	23.12
-1.3335	23.36
-1.23825	23.97
-1.14775	24.68
-1.054	25.23
-0.95725	25.9
-0.865	26.6
-0.77425	27.16
-0.6805	27.89
-0.581	28.59
-0.48875	29.27
-0.40125	30
-0.34675	30.3
-0.26375	31.07
-0.209	31.38
-0.12	32.23
-0.0685	32.57
0.019	33.36
0.11425	34.22
0.2202	34.89
0.25635	35.38
0.351675	36.11
0.3954	36.57
0.507375	37.37
0.546575	37.89
0.655525	38.65
0.735475	39.6
0.833775	40.52
0.926025	41.31
1.021	42.32
1.11175	43.24
1.20575	44.07
1.29625	45.07
1.34625	45.53
1.42925	46.51
1.535	47.46
1.5743	47.95
1.669475	48.96
1.75865	49.88
1.846525	50.98
1.9417	51.89
2.03385	52.9
2.1185	54.03
2.21365	55.07
2.31055	56.08
2.398225	57.22
2.44955	57.7
2.54325	58.87
2.634	59.88
2.7245	60.98
2.81825	62.14
2.909	63.15
2.96025	63.73
3.054	64.83
3.19475	66.51
3.27925	67.7
3.3745	68.71
3.471	69.97
3.56025	71.16
3.65725	72.2
3.7085	72.9
3.79325	73.97
3.873	75.26
3.92775	75.75
3.979	76.48
4.07125	77.58
4.16625	78.87
4.218	79.42
4.29625	80.73
4.38425	81.92
4.47925	83.06
4.53225	83.79
4.62125	84.92
4.703	86.27
4.79375	87.49
4.8905	88.65
4.98575	90.03
5.07325	91.31
5.158	92.47
5.23975	93.82
5.2955	94.37
5.38475	95.78
5.4395	96.24
5.53025	97.64
5.58275	98.19
5.662	99.54
5.751	100.8
5.80525	101.5
5.88875	102.7
5.987	104
6.0365	104.6
6.12875	105.9
6.22575	107.3
6.3065	108.5
6.3585	109.2
6.45075	110.3
6.48575	111.1
6.5915	112.2
6.67475	113.7
6.76525	114.9
6.856	116.1
6.8995	116.8
6.97925	118
7.0725	119.3
7.1775	120.7
7.2675	121.9
7.3375	123.1
7.4125	124.6
7.4975	125.8
7.6075	126.9
7.6425	127.7
7.7475	128.8
7.785	129.7
7.8875	130.8
7.97	132.2
8.0575	133.5
8.1575	134.7
8.245	136
8.325	137.4
8.4175	138.7
8.51	139.8
8.6025	141.2
8.65	141.8
8.7375	143.1
8.83	144.6
8.9175	145.7
8.9975	147
9.0425	147.7
9.135	148.9
9.225	150.3
9.2775	150.9
9.375	152.2
9.46	153.6
9.5425	154.9
9.6425	156
9.69	156.8
9.785	158
9.865	159.4
9.9575	160.9
10.0525	162.1
10.145	163.3
10.235	164.8
10.2825	165.3
10.3525	166.7
10.45	168.2
10.495	168.6
10.5775	170.1
10.6325	170.6
10.7225	172.1
10.775	172.6
10.87	174
10.9475	175.5
11.03	176.7
11.1375	177.9
11.185	178.7
11.28	179.9
11.37	181.3
11.46	182.7
11.5575	184
11.6475	185.2
11.7325	186.7
11.82	187.9
11.925	189
12.02	190.6
12.1125	191.9
12.165	192.4
12.25	193.9
12.335	195.1
12.4175	196.3
12.505	197.6
12.5625	198.4
12.6275	199
12.6775	199.6
12.7675	200.9
12.8525	202.3
12.9	202.8
12.945	203.6
13.0475	204.8
13.09	205.6
13.18	206.8
13.265	208
13.3525	209.5
13.455	210.8
13.5025	211.2
13.56	212
13.6475	213.2
13.7325	214.5
13.8225	216
13.9175	217.2
14.01	218.3
14.105	219.5
14.1925	220.9
14.2825	222.2
14.3775	223.2
14.47	224.4
14.57	225.7
14.65	227.1
14.7025	227.4
14.7925	228.6
14.885	230
14.94	230.4
15.0275	231.5
15.115	232.8
15.21	234.1
15.265	234.3
15.345	235.4
15.3975	236
15.485	236.9
15.5875	237.9
15.6825	239.1
15.77	240.1
15.8475	241.2
15.91	241.3
16.0075	242.3
16.0925	243.4
16.1425	243.5
16.23	244.4
16.285	245.1
16.3675	245.8
16.4575	246.5
16.5075	247
16.57	247.1
16.6675	247.9
16.765	248.5
16.86	249.3
16.955	250
17.0075	250.4
17.0925	251
17.1725	251.6
17.2325	252.2
17.285	252.1
17.3775	252.7
17.4325	253.3
17.53	253.8
17.6175	254.4
17.72	254.8
17.815	255.3
17.9025	255.7
17.995	256.3
18.1	256.7
18.1925	257.3
18.2825	257.8
18.335	258.3
18.42	258.7
18.515	259.2
18.61	259.6
18.705	260
18.8	260.4
18.8925	260.9
18.98	261.3
19.08	261.7
19.1825	262.2
19.2775	262.7
19.37	263.2
19.46	263.7
19.555	264.2
19.6075	264.4
19.7	264.7
19.7875	265.1
19.84	265.6
19.8925	265.5
19.99	265.9
20.0825	266.4
20.1775	266.8
20.2675	267.2
20.365	267.6
20.465	268
20.57	268.5
20.6625	269
20.7575	269.4
20.8425	269.9
20.895	270.1
20.99	270.4
21.0875	270.8
21.1775	271.2
21.2675	271.6
21.3675	272
21.47	272.4
21.5675	272.7
21.66	273.2
21.7125	273.8
21.7925	274.1
21.845	274
21.94	274.3
21.9925	274.9
22.08	275.3
22.135	275.1
22.225	275.5
22.275	276
22.3275	275.9
22.4275	276.3
22.515	276.7
22.605	277.1
22.655	277.6
22.705	277.5
22.8	277.9
22.8975	278.3
22.95	278.6
23.0375	278.9
23.0925	279.1
23.1775	279.5
23.23	279.6
23.2525	279
23.3075	274.2
23.3175	269.3
23.3525	264.1
23.375	259.2
23.385	251.1
23.3825	246.1
23.325	241.4
23.27	236.9
23.2025	232.7
23.1525	229
23.0775	225.7
23.0025	222.4
22.9175	219.4
22.8375	216.3
22.765	213.1
22.69	209.9
22.61	206.9
22.535	204
22.4625	201.2
22.385	198.1
22.31	195.1
22.225	192.1
22.15	189.2
22.065	186.5
21.9975	183.7
21.9075	180.8
21.8275	177.9
21.7575	175.2
21.68	172.5
21.6	170
21.525	167.2
21.4475	164.4
21.365	161.7
21.29	159.3
21.205	156.8
21.1325	154.2
21.055	151.6
20.97	149.1
20.8875	146.8
20.82	144.4
20.745	141.8
20.6725	139.3
20.5925	137
20.54	135.8
20.455	133.4
20.3775	131.2
20.2925	129
20.2125	126.5
20.135	124.2
20.05	122
19.955	119.9
19.8675	117.6
19.785	115.3
19.7125	113.1
19.67	112
19.5925	109.8
19.55	108.9
19.48	106.6
19.385	104.6
19.3	102.6
19.2225	100.4
19.1425	98.25
19.045	96.24
19.005	95.2
18.9225	93.15
18.835	91.25
18.76	89.23
18.6825	87.09
18.5875	85.23
18.5025	83.36
18.425	81.34
18.3475	79.32
18.2575	77.55
18.165	75.62
18.125	74.68
18.0825	73.7
17.99	71.86
17.91	70.12
17.825	68.16
17.74	66.33
17.64	64.62
17.55	62.87
17.4625	61.01
17.3725	59.23
17.2775	57.58
17.195	55.9
17.1125	54.16
17.0275	52.57
16.94	50.89
16.8925	50.09
16.81	48.5
16.7225	46.76
16.6675	46.05
16.575	44.4
16.4775	42.9
16.435	42.11
16.35	40.58
16.2525	39.11
16.165	37.67
16.0875	36.15
15.9975	34.77
15.8975	33.39
15.8525	32.6
15.775	31.31
15.685	29.94
15.6375	29.3
15.5825	28.59
15.495	27.34
15.405	25.93
15.31	24.74
15.2225	23.55
15.1325	22.23
15.04	21.01
14.9375	19.88
14.8425	18.68
14.7575	17.46
14.6525	16.36
14.565	15.29
14.475	14.13
14.37	13.09
14.3325	12.57
14.2325	11.56
14.1375	10.58
14.0925	10.09
13.995	9.113
13.9	8.195
13.8475	7.706
13.7575	6.789
13.665	5.933
13.565	5.137
13.4775	4.251
13.375	3.456
13.32	3.027
13.27	2.691
13.195	1.865
13.1	1.162
13.0475	0.7951
12.9575	0.0612
12.905	-0.2752
12.8525	-0.581
12.765	-1.284
12.705	-1.59
12.605	-2.263
12.4525	-3.18
12.38	-3.792
12.325	-4.037
12.27	-4.342
12.18	-4.893
12.13	-5.229
12.03	-5.749
11.97	-6.085
11.8825	-6.575
11.82	-6.881
11.7275	-7.339
11.6325	-7.92
11.5275	-8.44
11.4375	-8.868
11.385	-9.143
11.295	-9.602
11.24	-9.908
11.19	-10.06
11.085	-10.58
11.035	-10.73
10.955	-11.25
10.865	-11.77
10.8125	-11.93
10.76	-12.14
10.66	-12.57
10.565	-13.06
10.5125	-13.27
10.4275	-13.76
10.35	-14.16
10.295	-14.46
10.2375	-14.56
10.15	-15.14
10.0975	-15.26
10.0075	-15.84
9.9225	-16.27
9.87	-16.51
9.775	-16.97
9.71	-17.31
9.615	-17.74
9.525	-18.16
9.4325	-18.75
9.3375	-19.23
9.2825	-19.48
9.1825	-20
9.0925	-20.46
8.9925	-21.01
8.9075	-21.62
8.81	-22.11
8.715	-22.6
8.6175	-23.21
8.5225	-23.76
8.4325	-24.34
8.335	-24.86
8.2475	-25.5
8.19	-25.81
8.1	-26.39
7.96	-27.31
7.9025	-27.61
7.8075	-28.26
7.72	-28.9
7.665	-29.23
7.575	-29.85
7.4725	-30.52
7.3925	-31.16
7.3125	-31.89
7.2575	-32.26
7.16	-32.97
7.10175	-33.24
7.00575	-34.04
6.959	-34.34
6.875	-35.14
6.77975	-35.84
6.684	-36.57
6.583	-37.34
6.49175	-38.13
6.3925	-38.9
6.28975	-39.66
6.25325	-40.09
6.20325	-40.52
6.1085	-41.28
6.0525	-41.77
5.95575	-42.54
5.90575	-42.93
5.819	-43.82
5.70375	-44.65
5.66975	-45.07
5.564	-45.93
5.5295	-46.39
5.42925	-47.22
5.33125	-48.13
5.2475	-48.99
5.1415	-49.85
5.0495	-50.76
5.004	-51.22
4.96175	-51.71
4.9105	-52.11
4.82575	-53.03
4.76825	-53.55
4.68975	-54.46
4.62775	-54.89
4.5295	-55.81
4.4435	-56.73
4.35575	-57.64
4.253	-58.62
4.15625	-59.57
4.07325	-60.55
3.9765	-61.47
3.88125	-62.44
3.795	-63.42
3.74375	-63.88
3.65	-64.89
3.55475	-65.9
3.464	-66.88
3.36725	-67.92
3.3145	-68.35
3.22525	-69.42
3.1375	-70.43
3.08475	-70.95
2.991	-71.92
2.9365	-72.47
2.84725	-73.48
2.75075	-74.52
2.6645	-75.53
2.575375	-76.6
2.48925	-77.64
2.396825	-78.68
2.3152	-79.72
2.22905	-80.73
2.138425	-81.8
2.04775	-82.9
1.952575	-83.97
1.867925	-85.01
1.774275	-86.11
1.6909	-87.12
1.635025	-87.67
1.547375	-88.71
1.45675	-89.78
1.363	-90.94
1.2695	-91.98
1.17425	-93.02
1.0835	-94.13
0.9945	-95.26
0.94125	-95.72
0.857	-96.82
0.76765	-97.83
0.666275	-98.96
0.5758	-100.1
0.49105	-101.2
0.4382	-101.7
0.352	-102.8
0.29615	-103.3
0.2099	-104.4
0.122175	-105.5
0.07085	-106.1
-0.012125	-107.2
-0.069725	-107.7
-0.1605	-108.8
-0.242	-109.9
-0.2965	-110.5
-0.3795	-111.6
-0.43075	-112.1
-0.5185	-113.3
-0.56975	-113.9
-0.6545	-115
-0.74825	-116
-0.83575	-117.2
-0.93425	-118.3
-1.0235	-119.4
-1.105	-120.5
-1.19425	-121.7
-1.2455	-122.2
-1.33475	-123.3
-1.392	-123.8
-1.4785	-125
-1.5705	-126.2
-1.67175	-127.3
-1.7655	-128.4
-1.85	-129.6
-1.94075	-130.7
-2.036	-131.8
-2.134	-133
-2.2295	-134.2
-2.32475	-135.3
-2.40925	-136.4
-2.5	-137.5
-2.55275	-138.1
-2.60425	-138.7
